"","country","year","population"
"6035","Turks and Caicos Islands","1980",0.00747
"6036","Turks and Caicos Islands","1981",0.00779
"6037","Turks and Caicos Islands","1982",0.00815
"6038","Turks and Caicos Islands","1983",0.00852
"6039","Turks and Caicos Islands","1984",0.00891
"6040","Turks and Caicos Islands","1985",0.00932
"6041","Turks and Caicos Islands","1986",0.00973
"6042","Turks and Caicos Islands","1987",0.01016
"6043","Turks and Caicos Islands","1988",0.01061
"6044","Turks and Caicos Islands","1989",0.01106
"6045","Turks and Caicos Islands","1990",0.01151
"6046","Turks and Caicos Islands","1991",0.01208
"6047","Turks and Caicos Islands","1992",0.01266
"6048","Turks and Caicos Islands","1993",0.01325
"6049","Turks and Caicos Islands","1994",0.01384
"6050","Turks and Caicos Islands","1995",0.01444
"6051","Turks and Caicos Islands","1996",0.01504
"6052","Turks and Caicos Islands","1997",0.01565
"6053","Turks and Caicos Islands","1998",0.01627
"6054","Turks and Caicos Islands","1999",0.01689
"6055","Turks and Caicos Islands","2000",0.01751
"6056","Turks and Caicos Islands","2001",0.01813
"6057","Turks and Caicos Islands","2002",0.01875
"6058","Turks and Caicos Islands","2003",0.01936
"6059","Turks and Caicos Islands","2004",0.01997
"6060","Turks and Caicos Islands","2005",0.02057
"6061","Turks and Caicos Islands","2006",0.02117
"6062","Turks and Caicos Islands","2007",0.02176
"6063","Turks and Caicos Islands","2008",0.02235
"6064","Turks and Caicos Islands","2009",0.02294
"6065","Turks and Caicos Islands","2010",0.02353
"6066","U.S. Pacific Islands","1980",0.13796
"6067","U.S. Pacific Islands","1981",0.14283
"6068","U.S. Pacific Islands","1982",0.14762
"6069","U.S. Pacific Islands","1983",0.15281
"6070","U.S. Pacific Islands","1984",0.15825
"6071","U.S. Pacific Islands","1985",0.16406
"6072","U.S. Pacific Islands","1986",0.17104
"6073","U.S. Pacific Islands","1987",0.17903
"6074","U.S. Pacific Islands","1988",0.18841
"6075","U.S. Pacific Islands","1989",0.1998
"6076","U.S. Pacific Islands","1990",0.21367
"6077","U.S. Pacific Islands","1991",0.2207
"6078","U.S. Pacific Islands","1992",0.22761
"6079","U.S. Pacific Islands","1993",0.23438
"6080","U.S. Pacific Islands","1994",0.22598
"6081","U.S. Pacific Islands","1995",0.23015
"6082","U.S. Pacific Islands","1996",0.23427
"6083","U.S. Pacific Islands","1997",0.2384
"6084","U.S. Pacific Islands","1998",0.24244
"6085","U.S. Pacific Islands","1999",0.2463
"6086","U.S. Pacific Islands","2000",0.24999
"6087","U.S. Pacific Islands","2001",0.25365
"6088","U.S. Pacific Islands","2002",0.25739
"6089","U.S. Pacific Islands","2003",0.26116
"6090","U.S. Pacific Islands","2004",0.26494
"6091","U.S. Pacific Islands","2005",0.25814
"6092","U.S. Pacific Islands","2006",0.24957
"6093","U.S. Pacific Islands","2007",0.24888
"6094","U.S. Pacific Islands","2008",0.24678
"6095","U.S. Pacific Islands","2009",0.24424
"6096","U.S. Pacific Islands","2010",0.24221
"6097","Uganda","1980",12.41472
"6098","Uganda","1981",12.72525
"6099","Uganda","1982",13.07893
"6100","Uganda","1983",13.47039
"6101","Uganda","1984",13.91951
"6102","Uganda","1985",14.39174
"6103","Uganda","1986",14.91072
"6104","Uganda","1987",15.52009
"6105","Uganda","1988",16.17642
"6106","Uganda","1989",16.83238
"6107","Uganda","1990",17.45576
"6108","Uganda","1991",18.08214
"6109","Uganda","1992",18.72945
"6110","Uganda","1993",19.42438
"6111","Uganda","1994",20.12759
"6112","Uganda","1995",20.68952
"6113","Uganda","1996",21.24872
"6114","Uganda","1997",21.86101
"6115","Uganda","1998",22.50214
"6116","Uganda","1999",23.22767
"6117","Uganda","2000",23.95582
"6118","Uganda","2001",24.69
"6119","Uganda","2002",25.46958
"6120","Uganda","2003",26.32196
"6121","Uganda","2004",27.23366
"6122","Uganda","2005",28.19939
"6123","Uganda","2006",29.2065
"6124","Uganda","2007",30.26261
"6125","Uganda","2008",31.36797
"6126","Uganda","2009",32.36956
"6127","Uganda","2010",33.39868
"6128","Ukraine","1992",51.86728
"6129","Ukraine","1993",51.88423
"6130","Ukraine","1994",51.63555
"6131","Ukraine","1995",51.24484
"6132","Ukraine","1996",50.81005
"6133","Ukraine","1997",50.36745
"6134","Ukraine","1998",49.9372
"6135","Ukraine","1999",49.48506
"6136","Ukraine","2000",49.00522
"6137","Ukraine","2001",48.50792
"6138","Ukraine","2002",48.05682
"6139","Ukraine","2003",47.66708
"6140","Ukraine","2004",47.30539
"6141","Ukraine","2005",46.95942
"6142","Ukraine","2006",46.62033
"6143","Ukraine","2007",46.29986
"6144","Ukraine","2008",45.99429
"6145","Ukraine","2009",45.7004
"6146","Ukraine","2010",45.4156
"6147","United Arab Emirates","1980",1.00029
"6148","United Arab Emirates","1981",1.06972
"6149","United Arab Emirates","1982",1.13755
"6150","United Arab Emirates","1983",1.2091
"6151","United Arab Emirates","1984",1.28439
"6152","United Arab Emirates","1985",1.36348
"6153","United Arab Emirates","1986",1.44657
"6154","United Arab Emirates","1987",1.53044
"6155","United Arab Emirates","1988",1.62275
"6156","United Arab Emirates","1989",1.72206
"6157","United Arab Emirates","1990",1.82625
"6158","United Arab Emirates","1991",1.93669
"6159","United Arab Emirates","1992",2.05629
"6160","United Arab Emirates","1993",2.1842
"6161","United Arab Emirates","1994",2.31918
"6162","United Arab Emirates","1995",2.45798
"6163","United Arab Emirates","1996",2.59958
"6164","United Arab Emirates","1997",2.74633
"6165","United Arab Emirates","1998",2.8985
"6166","United Arab Emirates","1999",3.05608
"6167","United Arab Emirates","2000",3.2193
"6168","United Arab Emirates","2001",3.38733
"6169","United Arab Emirates","2002",3.5581
"6170","United Arab Emirates","2003",3.7317
"6171","United Arab Emirates","2004",3.90795
"6172","United Arab Emirates","2005",4.0866
"6173","United Arab Emirates","2006",4.26591
"6174","United Arab Emirates","2007",4.44401
"6175","United Arab Emirates","2008",4.6214
"6176","United Arab Emirates","2009",4.79849
"6177","United Arab Emirates","2010",4.97559
"6178","United Kingdom","1980",56.51888
"6179","United Kingdom","1981",56.58903
"6180","United Kingdom","1982",56.53848
"6181","United Kingdom","1983",56.57376
"6182","United Kingdom","1984",56.64573
"6183","United Kingdom","1985",56.79629
"6184","United Kingdom","1986",56.96793
"6185","United Kingdom","1987",57.14729
"6186","United Kingdom","1988",57.31941
"6187","United Kingdom","1989",57.47839
"6188","United Kingdom","1990",57.6413
"6189","United Kingdom","1991",57.80509
"6190","United Kingdom","1992",57.96863
"6191","United Kingdom","1993",58.08795
"6192","United Kingdom","1994",58.24043
"6193","United Kingdom","1995",58.42269
"6194","United Kingdom","1996",58.58181
"6195","United Kingdom","1997",58.73261
"6196","United Kingdom","1998",58.92063
"6197","United Kingdom","1999",59.15164
"6198","United Kingdom","2000",59.38361
"6199","United Kingdom","2001",59.61997
"6200","United Kingdom","2002",59.84827
"6201","United Kingdom","2003",60.0718
"6202","United Kingdom","2004",60.37665
"6203","United Kingdom","2005",60.73887
"6204","United Kingdom","2006",61.10066
"6205","United Kingdom","2007",61.50589
"6206","United Kingdom","2008",61.90184
"6207","United Kingdom","2009",62.25857
"6208","United Kingdom","2010",62.61254
"6209","United States","1980",227.22468
"6210","United States","1981",229.46571
"6211","United States","1982",231.66446
"6212","United States","1983",233.79199
"6213","United States","1984",235.8249
"6214","United States","1985",237.9238
"6215","United States","1986",240.13289
"6216","United States","1987",242.28892
"6217","United States","1988",244.49898
"6218","United States","1989",246.81923
"6219","United States","1990",249.62281
"6220","United States","1991",252.98094
"6221","United States","1992",256.51422
"6222","United States","1993",259.91859
"6223","United States","1994",263.12582
"6224","United States","1995",266.27839
"6225","United States","1996",269.39428
"6226","United States","1997",272.64693
"6227","United States","1998",275.8541
"6228","United States","1999",279.04017
"6229","United States","2000",282.17196
"6230","United States","2001",285.08156
"6231","United States","2002",287.80391
"6232","United States","2003",290.32642
"6233","United States","2004",293.04574
"6234","United States","2005",295.75315
"6235","United States","2006",298.59321
"6236","United States","2007",301.5799
"6237","United States","2008",304.37485
"6238","United States","2009",307.00655
"6239","United States","2010",310.23286
"6240","Uruguay","1980",2.93049
"6241","Uruguay","1981",2.94813
"6242","Uruguay","1982",2.96835
"6243","Uruguay","1983",2.98883
"6244","Uruguay","1984",3.00827
"6245","Uruguay","1985",3.0121
"6246","Uruguay","1986",3.03081
"6247","Uruguay","1987",3.04899
"6248","Uruguay","1988",3.0675
"6249","Uruguay","1989",3.0879
"6250","Uruguay","1990",3.10954
"6251","Uruguay","1991",3.13141
"6252","Uruguay","1992",3.1531
"6253","Uruguay","1993",3.17479
"6254","Uruguay","1994",3.19725
"6255","Uruguay","1995",3.21926
"6256","Uruguay","1996",3.24212
"6257","Uruguay","1997",3.26667
"6258","Uruguay","1998",3.28869
"6259","Uruguay","1999",3.30831
"6260","Uruguay","2000",3.32808
"6261","Uruguay","2001",3.34802
"6262","Uruguay","2002",3.36782
"6263","Uruguay","2003",3.38734
"6264","Uruguay","2004",3.40639
"6265","Uruguay","2005",3.42489
"6266","Uruguay","2006",3.44295
"6267","Uruguay","2007",3.46061
"6268","Uruguay","2008",3.47778
"6269","Uruguay","2009",3.49438
"6270","Uruguay","2010",3.51039
"6271","Uzbekistan","1992",21.60964
"6272","Uzbekistan","1993",22.1276
"6273","Uzbekistan","1994",22.60382
"6274","Uzbekistan","1995",23.06733
"6275","Uzbekistan","1996",23.52386
"6276","Uzbekistan","1997",23.95222
"6277","Uzbekistan","1998",24.34233
"6278","Uzbekistan","1999",24.70155
"6279","Uzbekistan","2000",25.04182
"6280","Uzbekistan","2001",25.37238
"6281","Uzbekistan","2002",25.69631
"6282","Uzbekistan","2003",25.99214
"6283","Uzbekistan","2004",26.2681
"6284","Uzbekistan","2005",26.53989
"6285","Uzbekistan","2006",26.81046
"6286","Uzbekistan","2007",27.07927
"6287","Uzbekistan","2008",27.34503
"6288","Uzbekistan","2009",27.60601
"6289","Uzbekistan","2010",27.86574
"6290","Vanuatu","1980",0.11679
"6291","Vanuatu","1981",0.12026
"6292","Vanuatu","1982",0.12379
"6293","Vanuatu","1983",0.12738
"6294","Vanuatu","1984",0.13103
"6295","Vanuatu","1985",0.13473
"6296","Vanuatu","1986",0.13848
"6297","Vanuatu","1987",0.14227
"6298","Vanuatu","1988",0.14612
"6299","Vanuatu","1989",0.15
"6300","Vanuatu","1990",0.15388
"6301","Vanuatu","1991",0.15772
"6302","Vanuatu","1992",0.16152
"6303","Vanuatu","1993",0.16526
"6304","Vanuatu","1994",0.16894
"6305","Vanuatu","1995",0.17255
"6306","Vanuatu","1996",0.1761
"6307","Vanuatu","1997",0.17962
"6308","Vanuatu","1998",0.18309
"6309","Vanuatu","1999",0.18651
"6310","Vanuatu","2000",0.18986
"6311","Vanuatu","2001",0.19317
"6312","Vanuatu","2002",0.19646
"6313","Vanuatu","2003",0.19971
"6314","Vanuatu","2004",0.20293
"6315","Vanuatu","2005",0.20609
"6316","Vanuatu","2006",0.20922
"6317","Vanuatu","2007",0.21234
"6318","Vanuatu","2008",0.21545
"6319","Vanuatu","2009",0.21852
"6320","Vanuatu","2010",0.22155
"6321","Venezuela","1980",14.76789
"6322","Venezuela","1981",15.16626
"6323","Venezuela","1982",15.62077
"6324","Venezuela","1983",16.08442
"6325","Venezuela","1984",16.54452
"6326","Venezuela","1985",16.99751
"6327","Venezuela","1986",17.45016
"6328","Venezuela","1987",17.91018
"6329","Venezuela","1988",18.37853
"6330","Venezuela","1989",18.85072
"6331","Venezuela","1990",19.32522
"6332","Venezuela","1991",19.79068
"6333","Venezuela","1992",20.24606
"6334","Venezuela","1993",20.69145
"6335","Venezuela","1994",21.12604
"6336","Venezuela","1995",21.549
"6337","Venezuela","1996",21.96076
"6338","Venezuela","1997",22.3618
"6339","Venezuela","1998",22.75136
"6340","Venezuela","1999",23.12864
"6341","Venezuela","2000",23.49275
"6342","Venezuela","2001",23.84387
"6343","Venezuela","2002",24.19177
"6344","Venezuela","2003",24.54543
"6345","Venezuela","2004",24.90462
"6346","Venezuela","2005",25.26918
"6347","Venezuela","2006",25.64146
"6348","Venezuela","2007",26.02353
"6349","Venezuela","2008",26.41482
"6350","Venezuela","2009",26.81484
"6351","Venezuela","2010",27.22323
"6352","Vietnam","1980",53.7152
"6353","Vietnam","1981",54.90268
"6354","Vietnam","1982",56.14218
"6355","Vietnam","1983",57.43635
"6356","Vietnam","1984",58.76204
"6357","Vietnam","1985",60.09307
"6358","Vietnam","1986",61.43983
"6359","Vietnam","1987",62.82649
"6360","Vietnam","1988",64.21135
"6361","Vietnam","1989",65.86848
"6362","Vietnam","1990",67.25811
"6363","Vietnam","1991",68.63827
"6364","Vietnam","1992",69.97972
"6365","Vietnam","1993",71.28515
"6366","Vietnam","1994",72.55954
"6367","Vietnam","1995",73.78339
"6368","Vietnam","1996",74.94655
"6369","Vietnam","1997",76.05286
"6370","Vietnam","1998",77.1075
"6371","Vietnam","1999",78.14167
"6372","Vietnam","2000",79.17798
"6373","Vietnam","2001",80.20948
"6374","Vietnam","2002",81.25796
"6375","Vietnam","2003",82.29659
"6376","Vietnam","2004",83.35245
"6377","Vietnam","2005",84.42493
"6378","Vietnam","2006",85.47054
"6379","Vietnam","2007",86.51885
"6380","Vietnam","2008",87.55836
"6381","Vietnam","2009",88.57676
"6382","Vietnam","2010",89.57113
"6383","Virgin Islands,  U.S.","1980",0.09964
"6384","Virgin Islands,  U.S.","1981",0.09985
"6385","Virgin Islands,  U.S.","1982",0.10007
"6386","Virgin Islands,  U.S.","1983",0.10035
"6387","Virgin Islands,  U.S.","1984",0.1006
"6388","Virgin Islands,  U.S.","1985",0.10076
"6389","Virgin Islands,  U.S.","1986",0.10084
"6390","Virgin Islands,  U.S.","1987",0.1009
"6391","Virgin Islands,  U.S.","1988",0.10095
"6392","Virgin Islands,  U.S.","1989",0.10104
"6393","Virgin Islands,  U.S.","1990",0.10396
"6394","Virgin Islands,  U.S.","1991",0.10481
"6395","Virgin Islands,  U.S.","1992",0.10571
"6396","Virgin Islands,  U.S.","1993",0.10658
"6397","Virgin Islands,  U.S.","1994",0.10732
"6398","Virgin Islands,  U.S.","1995",0.10782
"6399","Virgin Islands,  U.S.","1996",0.10809
"6400","Virgin Islands,  U.S.","1997",0.10836
"6401","Virgin Islands,  U.S.","1998",0.10854
"6402","Virgin Islands,  U.S.","1999",0.1086
"6403","Virgin Islands,  U.S.","2000",0.10864
"6404","Virgin Islands,  U.S.","2001",0.10875
"6405","Virgin Islands,  U.S.","2002",0.10892
"6406","Virgin Islands,  U.S.","2003",0.10915
"6407","Virgin Islands,  U.S.","2004",0.10935
"6408","Virgin Islands,  U.S.","2005",0.1096
"6409","Virgin Islands,  U.S.","2006",0.10976
"6410","Virgin Islands,  U.S.","2007",0.10982
"6411","Virgin Islands,  U.S.","2008",0.10983
"6412","Virgin Islands,  U.S.","2009",0.10981
"6413","Virgin Islands,  U.S.","2010",0.10975
"6414","Virgin Islands, British","1980",0.011
"6415","Virgin Islands, British","1981",0.01142
"6416","Virgin Islands, British","1982",0.01182
"6417","Virgin Islands, British","1983",0.01226
"6418","Virgin Islands, British","1984",0.01273
"6419","Virgin Islands, British","1985",0.01318
"6420","Virgin Islands, British","1986",0.01363
"6421","Virgin Islands, British","1987",0.0141
"6422","Virgin Islands, British","1988",0.01462
"6423","Virgin Islands, British","1989",0.01514
"6424","Virgin Islands, British","1990",0.01569
"6425","Virgin Islands, British","1991",0.01627
"6426","Virgin Islands, British","1992",0.01676
"6427","Virgin Islands, British","1993",0.01722
"6428","Virgin Islands, British","1994",0.01769
"6429","Virgin Islands, British","1995",0.01813
"6430","Virgin Islands, British","1996",0.01858
"6431","Virgin Islands, British","1997",0.01903
"6432","Virgin Islands, British","1998",0.01948
"6433","Virgin Islands, British","1999",0.01993
"6434","Virgin Islands, British","2000",0.02038
"6435","Virgin Islands, British","2001",0.02084
"6436","Virgin Islands, British","2002",0.0213
"6437","Virgin Islands, British","2003",0.02176
"6438","Virgin Islands, British","2004",0.02222
"6439","Virgin Islands, British","2005",0.02268
"6440","Virgin Islands, British","2006",0.02313
"6441","Virgin Islands, British","2007",0.02359
"6442","Virgin Islands, British","2008",0.02404
"6443","Virgin Islands, British","2009",0.02449
"6444","Virgin Islands, British","2010",0.02494
"6445","Western Sahara","1980",0.12404
"6446","Western Sahara","1981",0.13909
"6447","Western Sahara","1982",0.15455
"6448","Western Sahara","1983",0.16568
"6449","Western Sahara","1984",0.1724
"6450","Western Sahara","1985",0.17933
"6451","Western Sahara","1986",0.18648
"6452","Western Sahara","1987",0.19385
"6453","Western Sahara","1988",0.20143
"6454","Western Sahara","1989",0.20926
"6455","Western Sahara","1990",0.21737
"6456","Western Sahara","1991",0.22575
"6457","Western Sahara","1992",0.2344
"6458","Western Sahara","1993",0.2433
"6459","Western Sahara","1994",0.25244
"6460","Western Sahara","1995",0.26387
"6461","Western Sahara","1996",0.27767
"6462","Western Sahara","1997",0.29184
"6463","Western Sahara","1998",0.30635
"6464","Western Sahara","1999",0.32118
"6465","Western Sahara","2000",0.3363
"6466","Western Sahara","2001",0.35169
"6467","Western Sahara","2002",0.36739
"6468","Western Sahara","2003",0.3834
"6469","Western Sahara","2004",0.39974
"6470","Western Sahara","2005",0.4154
"6471","Western Sahara","2006",0.43032
"6472","Western Sahara","2007",0.4454
"6473","Western Sahara","2008",0.46063
"6474","Western Sahara","2009",0.47601
"6475","Western Sahara","2010",0.49152
"6476","World","1980",4451.32679
"6477","World","1981",4534.01064
"6478","World","1982",4613.94102
"6479","World","1983",4694.9362
"6480","World","1984",4775.05313
"6481","World","1985",4856.52116
"6482","World","1986",4940.1947
"6483","World","1987",5026.35348
"6484","World","1988",5113.1907
"6485","World","1989",5199.68056
"6486","World","1990",5286.92957
"6487","World","1991",5369.79076
"6488","World","1992",5454.29816
"6489","World","1993",5536.20819
"6490","World","1994",5616.68132
"6491","World","1995",5697.40615
"6492","World","1996",5777.31836
"6493","World","1997",5858.37302
"6494","World","1998",5935.74132
"6495","World","1999",6012.44075
"6496","World","2000",6088.68355
"6497","World","2001",6165.32364
"6498","World","2002",6241.71768
"6499","World","2003",6317.4264
"6500","World","2004",6393.12094
"6501","World","2005",6469.12974
"6502","World","2006",6545.88444
"6503","World","2007",6623.57196
"6504","World","2008",6700.76588
"6505","World","2009",6776.91747
"6506","World","2010",6853.01941
"6507","Yemen","1980",9.13255
"6508","Yemen","1981",9.39014
"6509","Yemen","1982",9.65762
"6510","Yemen","1983",9.93626
"6511","Yemen","1984",10.22927
"6512","Yemen","1985",10.53993
"6513","Yemen","1986",10.86958
"6514","Yemen","1987",11.21934
"6515","Yemen","1988",11.59107
"6516","Yemen","1989",11.98639
"6517","Yemen","1990",12.41608
